_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efdd946bc4b3584f57cffd6'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.6878374,Node 5,Transaction received,
{'$oid': '5efdd9468fa36f4e18e70d5d'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.695449,Node 8,Transaction received,
{'$oid': '5efdd946b9c5f9bf59325698'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.7042491,Node 14,Transaction received,
{'$oid': '5efdd946975cf64124823bd7'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.7140884,Node 3,Transaction received,
{'$oid': '5efdd9467d01cc044c9974f6'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.73262,Node 16,Transaction received,
{'$oid': '5efdd94639796b0c575fe60e'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.740897,Node 9,Transaction received,
{'$oid': '5efdd946b9443633e385acb0'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.7543733,Node 10,Transaction received,
{'$oid': '5efdd9464b1ce401fe7f4484'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.783281,Node 11,Transaction received,
{'$oid': '5efdd9464b1ce401fe7f4486'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.8072097,Node 11,Opening quality control,1_7
{'$oid': '5efdd9464b1ce401fe7f4488'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.8115838,Node 11,Filling quality control,1_7
{'$oid': '5efdd946b9443633e385acb2'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.82973,Node 10,Opening quality control,1_7
{'$oid': '5efdd946b9443633e385acb4'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.8336563,Node 10,Filling quality control,1_7
{'$oid': '5efdd94639796b0c575fe610'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.841642,Node 9,Opening quality control,1_7
{'$oid': '5efdd94639796b0c575fe612'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.845238,Node 9,Filling quality control,1_7
{'$oid': '5efdd9467d01cc044c9974f8'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.8735073,Node 16,Opening quality control,1_7
{'$oid': '5efdd9467d01cc044c9974fa'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.8780346,Node 16,Filling quality control,1_7
{'$oid': '5efdd946975cf64124823bd9'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.8959239,Node 3,Opening quality control,1_7
{'$oid': '5efdd946975cf64124823bdb'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.8991811,Node 3,Filling quality control,1_7
{'$oid': '5efdd946b9c5f9bf5932569a'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.9256885,Node 14,Opening quality control,1_7
{'$oid': '5efdd946b9c5f9bf5932569c'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.9300606,Node 14,Filling quality control,1_7
{'$oid': '5efdd9468fa36f4e18e70d5f'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.946803,Node 8,Opening quality control,1_7
